menuname,direction,provider,backendurl,frontendurl,httpMethod,jsfile,line,controllerClass,판정,note
(호출 메뉴 없음) /arms/fileRepositoryLog,BE→호출없음,상속(TreeAbstractController),/arms/fileRepositoryLog/addNode.do,(호출 없음),POST,,,FileRepositoryLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/fileRepositoryLog,BE→호출없음,상속(TreeAbstractController),/arms/fileRepositoryLog/alterNode.do,(호출 없음),PUT,,,FileRepositoryLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/fileRepositoryLog,BE→호출없음,상속(TreeAbstractController),/arms/fileRepositoryLog/alterNodeType.do,(호출 없음),PUT,,,FileRepositoryLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/fileRepositoryLog,BE→호출없음,상속(TreeAbstractController),/arms/fileRepositoryLog/analyzeNode.do,(호출 없음),GET,,,FileRepositoryLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/fileRepositoryLog,BE→호출없음,상속(TreeAbstractController),/arms/fileRepositoryLog/getChildNode.do,(호출 없음),GET,,,FileRepositoryLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/fileRepositoryLog,BE→호출없음,상속(TreeAbstractController),/arms/fileRepositoryLog/getMonitor.do,(호출 없음),GET,,,FileRepositoryLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/fileRepositoryLog,BE→호출없음,상속(TreeAbstractController),/arms/fileRepositoryLog/getNode.do,(호출 없음),GET,,,FileRepositoryLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/fileRepositoryLog,BE→호출없음,상속(TreeAbstractController),/arms/fileRepositoryLog/getNodesWithoutRoot.do,(호출 없음),GET,,,FileRepositoryLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/fileRepositoryLog,BE→호출없음,상속(TreeAbstractController),/arms/fileRepositoryLog/getPaginatedChildNode.do,(호출 없음),GET,,,FileRepositoryLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/fileRepositoryLog,BE→호출없음,상속(TreeAbstractController),/arms/fileRepositoryLog/moveNode.do,(호출 없음),POST,,,FileRepositoryLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/fileRepositoryLog,BE→호출없음,상속(TreeAbstractController),/arms/fileRepositoryLog/removeNode.do,(호출 없음),DELETE,,,FileRepositoryLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/fileRepositoryLog,BE→호출없음,상속(TreeAbstractController),/arms/fileRepositoryLog/searchNode.do,(호출 없음),GET,,,FileRepositoryLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/fileRepositoryLog,BE→호출없음,상속(TreeAbstractController),/arms/fileRepositoryLog/send-message,(호출 없음),GET,,,FileRepositoryLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/fileRepositoryLog,BE→호출없음,상속(TreeAbstractController),/arms/fileRepositoryLog/updateNode.do,(호출 없음),PUT,,,FileRepositoryLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriority,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriority/addNode.do,(호출 없음),POST,,,JiraIssuePriorityController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriority,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriority/alterNode.do,(호출 없음),PUT,,,JiraIssuePriorityController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriority,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriority/alterNodeType.do,(호출 없음),PUT,,,JiraIssuePriorityController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriority,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriority/analyzeNode.do,(호출 없음),GET,,,JiraIssuePriorityController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriority,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriority/getChildNode.do,(호출 없음),GET,,,JiraIssuePriorityController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriority,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriority/getMonitor.do,(호출 없음),GET,,,JiraIssuePriorityController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriority,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriority/getNode.do,(호출 없음),GET,,,JiraIssuePriorityController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriority,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriority/getNodesWithoutRoot.do,(호출 없음),GET,,,JiraIssuePriorityController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriority,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriority/getPaginatedChildNode.do,(호출 없음),GET,,,JiraIssuePriorityController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriority,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriority/moveNode.do,(호출 없음),POST,,,JiraIssuePriorityController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriority,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriority/removeNode.do,(호출 없음),DELETE,,,JiraIssuePriorityController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriority,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriority/searchNode.do,(호출 없음),GET,,,JiraIssuePriorityController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriority,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriority/send-message,(호출 없음),GET,,,JiraIssuePriorityController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriority,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriority/updateNode.do,(호출 없음),PUT,,,JiraIssuePriorityController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriorityLog,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriorityLog/addNode.do,(호출 없음),POST,,,JiraIssuePriorityLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriorityLog,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriorityLog/alterNode.do,(호출 없음),PUT,,,JiraIssuePriorityLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriorityLog,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriorityLog/alterNodeType.do,(호출 없음),PUT,,,JiraIssuePriorityLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriorityLog,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriorityLog/analyzeNode.do,(호출 없음),GET,,,JiraIssuePriorityLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriorityLog,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriorityLog/getChildNode.do,(호출 없음),GET,,,JiraIssuePriorityLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriorityLog,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriorityLog/getMonitor.do,(호출 없음),GET,,,JiraIssuePriorityLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriorityLog,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriorityLog/getNode.do,(호출 없음),GET,,,JiraIssuePriorityLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriorityLog,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriorityLog/getNodesWithoutRoot.do,(호출 없음),GET,,,JiraIssuePriorityLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriorityLog,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriorityLog/getPaginatedChildNode.do,(호출 없음),GET,,,JiraIssuePriorityLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriorityLog,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriorityLog/moveNode.do,(호출 없음),POST,,,JiraIssuePriorityLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/jiraIssuePriorityLog,BE→호출없음,상속(TreeAbstractController),/arms/jiraIssuePriorityLog/removeNode.do,(호출 없음),DELETE,,,JiraIssuePriorityLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
